date,sender_id,message,channel
2025-06-16 06:26:54+00:00,,"👼👼👼👼👼👼👼👼👼👼👶👶
❇️BABY SWADDLING BLANKETS

የጨቅላ ህፃናት ማቀፊያና ማስተኛ ብርድ ልብስ
👉 አዲስ ለተወለዱ እና  እስከ 6ወር ላሉ ህፃናት የሚሆን
👉 በጣም ወፍራም ለስላሳ
👉 ህፃናት እና እናቶች የሚመርጡት 

ዋጋ💵፦  💰 1,800 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",@AwasMart
2025-06-14 18:01:26+00:00,,"❇️ Mouth and Nasal Aspirator 

       ዋጋ💵፦  💰 450 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",@AwasMart
2025-06-14 12:33:35+00:00,,"🔖🔖🔖🔖🔖🔖🔖🔖🔖🔖🔖🔖
ውድ ደንበኞቻችን ሱቃችን ነገ እሁድ ከ4:30-11:00 ሰዓት ክፍት መሆኑን በአክብሮት እንገልፃለን።

📍አድራሻችን:-
📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",@AwasMart
2025-06-13 14:45:51+00:00,,"❇️Lint Roller

  ዋጋ💵፦  💰 600 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",@AwasMart
2025-06-13 07:48:31+00:00,,❇️ Rechargeable Vintage Lamp Humidifier,@AwasMart
2025-06-13 07:48:31+00:00,,"❇️ Rechargeable Vintage Lamp Humidifier
         💯High-quality 


☛በኤሌክትሪክ የሚሰራ
☛ለቤት መልካም መዓዛን የሚሰጥ

👉Continuously spray for 6 hours & automatically power off
✓Capacity: 280ml
✓Spray Amount: 25 -40ml/H
✓Battery Capacity: 1,200mAh
✓Power: 1.5W
✓Brightness level: 1%-100%
✓Purify the air & Beautify the Environment

☛#Vintage_Lamp_Humidifier
✓Compact and portable
✓Healthy mist
✓Gentle warm light
✓Colorful Atmosphere Light
✓Second-speed Spray
✓Wireless Humidification

👉Suitable for home, office, bedroom, living room, bathroom, car, etc.

☛#Package_Included:
1 x Humidifier
1 x USB Cable

    ዋጋ🫰፦  💰1,800 ብር

👉💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",@AwasMart
2025-06-12 16:58:23+00:00,,❇️Baby Bath Net Bed,@AwasMart
2025-06-12 16:58:23+00:00,,❇️Baby Bath Net Bed,@AwasMart
2025-06-12 16:58:23+00:00,,"❇️Baby Bath Net Bed 

👉Adjustable, only net (መረቡ ብቻ)

🔰ልጅዎን በቀላሉ በምቾት ለማጠብ

  ዋጋ💵፦  💰 600 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",@AwasMart
2025-06-12 12:30:49+00:00,,"👼👼👼👼👼👼👼👼👼👼👼
Adjustable Baby Shower Cap Child Kids Shampoo Bath Hat Wash Hair Shield",@AwasMart
2025-06-12 12:30:49+00:00,,"👼⛄️🛁Adjustable Baby Shower Cap Child Kids Shampoo Bath Hat Wash Hair Shield

       ዋጋ💵፦  💰250 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",@AwasMart
2025-06-12 07:31:20+00:00,,❇️High pressure water Gun nozzle,@AwasMart
2025-06-12 07:31:20+00:00,,"❇️High pressure water Gun nozzle

   🔰መኪና ለማጠብ
   🔰ግቢ ለማፅዳት ተመራጭ
   🔰የራሱ መለዋወጫ ያለው

    ዋጋ💵፦  💰 800 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",@AwasMart
2025-06-11 17:44:29+00:00,,"❇️Onion Air Humidifier with LED Light
       💯 High Quality 

👍በኤሌክትሪክ የሚሰራ 
👍ለቤት መልካም መዓዛን የሚሰጥ

👍Water Tank Capacity: 330ml
👍Operating power: 2.5W
👍 Spray Volume 30-50ml/H
👍Purify the air & Beautify the Environment

👍Three-level ambient light
👍Silent humidification
Two levels of fog
👍Adjustable speed


👍very effective: Usb power interface, convenient and quick operation, can be used anywhere.

#Package_Included:
1* Lark bird humidifier
1* USB cable
1* Instruction manual

ዋጋ💵፦  💰 1,300 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",@AwasMart
2025-06-11 07:29:23+00:00,,❇️Food Feeder Plus,@AwasMart
2025-06-11 07:29:23+00:00,,"🍼Only Baby 
🎯Food Feeder Plus 

🔰 100% Food Grade Silicone 
🔰 BPA Free 
🔰 Latex Free 
🔰 Phthalate Free 
🔰 Non- Toxic 
🔰 Freeze Safe 
🔰 Microwave Safe 
🔰 Boil Safe 
🔰 Steam Safe 
🔰 Zero Month and Above

ዋጋ💵፦  💰 300 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",@AwasMart
2025-06-10 13:09:03+00:00,,✳️ Baby Feeding Bottle Spoon with Container Baby Food Feeder,@AwasMart
2025-06-10 13:09:02+00:00,,✳️ Baby Feeding Bottle Spoon with Container Baby Food Feeder,@AwasMart
2025-06-10 13:09:02+00:00,,"✳️ Baby Feeding Bottle Spoon with Container Baby Food Feeder
      💯 High Quality 

📌የህፃናት መመገቢያ ጡጦ

👉Silicone Squeeze Spoon Feeder for Infant Food Dispensing and Feeding

🌷Safe Material
🌷Filterable Food
🌷Strong Sealing
🌷Easy to Use

    ዋጋ💵፦  💰400 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",@AwasMart
2025-06-10 07:57:58+00:00,,"😬😬😬😬😬😬😬😬😬😬😬😬
❇️ U-shaped Baby Toothbrush",@AwasMart
2025-06-10 07:57:58+00:00,,"😬😬😬😬😬😬😬😬😬😬😬😬
❇️ U-shaped Baby Toothbrush",@AwasMart
2025-06-10 07:57:58+00:00,,"😬😬😬😬😬😬😬😬😬😬😬😬
❇️ U-shaped Baby Toothbrush",@AwasMart
2025-06-10 07:57:52+00:00,,"😬😬😬😬😬😬😬😬😬😬😬😬
❇️ U-shaped Baby Toothbrush

✔የልጆች ጥርስ መቦረሻ
👉Children Teeth Oral Care Cleaning Brush Soft Silicone Teethers

       ዋጋ💵፦  💰 250 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",@AwasMart
2025-06-09 18:32:54+00:00,,❇️ 3Tier Washing machine/toilet rack,@AwasMart
2025-06-09 18:32:54+00:00,,"❇️ 3Tier Toilet Rack

👉Dimensions:-47*25*155cm
  .
ዋጋ💵፦  💰 3,600 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",@AwasMart
2025-06-09 12:35:10+00:00,,"❇️ U shapped Stainless Steel Frame Mosquito Net

✔️አዲስ ዲዛይን አጎበር
✔️ ጣሪያው U ቅርፅ ያለው የማይዝግ ብረት
✔️ በቀላሉ የሚገጣጠም፤ የሚፈታ
✔️ ለ 1.80 ሜትር እና የቦታ ጥበት ከሌለብዎት ከዚያ በታች ለሆኑ አልጋዎች የሚሆን
✔️ ለ 2 ሜትር ስፋት ላላቸው አልጋዎች አጎበሩን ወደጎን በመበተን ሊጠቀሙበት ይችላሉ
✔️ በነጭ፣ በወይነ ጠጅ፣ በቡኒ እና በፒንክ ቀለም የመጣ

Size:- 180*180cm

       ዋጋ💵፦  💰 6,000 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",@AwasMart
2025-06-09 06:13:22+00:00,,❇️One Step Hair Dryer & Styler,@AwasMart
2025-06-09 06:13:22+00:00,,"❇️ One Step Hair Dryer & Styler 

🔰 ከርል ለመስራት
🔰 ለማለስለስ
🔰 እንዲሁም ለማድረቅ የሚያገለግል ለኢትዮጵያውያን ፀጉር ተስማሚ

🔰 የሙቀት መቆጣጠሪያ ስላለው ለአጠቃቀም ምቹ

    ዋጋ💵፦  💰1,600 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",@AwasMart
2025-06-08 06:19:40+00:00,,❇️Car Solar Aromatherapy,@AwasMart
2025-06-08 06:19:40+00:00,,"❇️Car Solar Aromatherapy

👍በ ፀሀይ ብርሀን የሚሰራ
👍ለመኪናዎ ጥሩ ጠረን የሚያላብስ
👍እየተሽከረከረ አየር በማፅዳት ጥሩ መአዛን የሚሰጥ 

👍ለመኪናዎ ተጨማሪ ውበትን የሚሰጥ

    ዋጋ💵፦  💰850 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",@AwasMart
2025-06-07 17:59:10+00:00,,❇️Silicone baby feeding set,@AwasMart
2025-06-07 17:59:10+00:00,,"❇️Silicone baby feeding set

    ዋጋ💵፦  💰1,700 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",@AwasMart
2025-06-07 12:13:28+00:00,,"🔖🔖🔖🔖🔖🔖🔖🔖🔖🔖🔖🔖
ውድ ደንበኞቻችን ሱቃችን ነገ እሁድ ከ4:30-11:00 ሰዓት ክፍት መሆኑን በአክብሮት እንገልፃለን።

📍አድራሻችን:-
📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",@AwasMart
2025-06-07 12:13:03+00:00,,"💆💆💆💆💆‍♂💆‍♂💆‍♂💆‍♂💆‍♀💆‍♀💆‍♀💆‍♀
❇️ Scalp Massager",@AwasMart
2025-06-07 12:13:03+00:00,,"💆💆💆💆💆‍♂💆‍♂💆‍♂💆‍♂💆‍♀💆‍♀💆‍♀💆‍♀
❇️ Scalp Massager

ዋጋ💵፦  💰 200 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",@AwasMart
2025-06-07 07:07:48+00:00,,❇️Sponge Baby Bath net,@AwasMart
2025-06-07 07:07:48+00:00,,"❇️Sponge Baby Bath net

       ዋጋ💵፦  💰 900 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",@AwasMart
2025-06-06 12:07:41+00:00,,"👍👍👍👍👍👍👍👍👍👍
❇️Baby Nail Trimmer 
    Ergonomic Design",@AwasMart
2025-06-06 12:07:41+00:00,,"👍👍👍👍👍👍👍👍👍👍👍👍
❇️Baby Nail Trimmer 
    Ergonomic Design 


🔰6 interchangeable Nail pads for different Ages 
🔰Made for All ages 
🔰have 4 speed control
🔰Safe and efficient

ዋጋ💵፦  💰 850 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",@AwasMart
2025-06-06 08:17:27+00:00,,"❇️ለመላው የእስልምና እምነት ተከታዮች እንኳን ለዒድ አል-አድሃ(አረፋ) በዓል በሰላም አደረሳችሁ! በዓሉ የሰላም የጤናና የመተሳሰብ እንዲሆን እንመኛለን!

ኢድ ሙባረክ

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",@AwasMart
2025-06-05 18:26:12+00:00,,"ሱቃችን ነገ ሙሉ ቀን ክፍት መሆኑን በአክብሮት እንገልፃለን።

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",@AwasMart
2025-06-05 18:25:40+00:00,,"🌝🌝🌝🌝🌝🌝🦶🦶🦶🦶🦶🦶
Spa Gel Socks",@AwasMart
