date,sender_id,message,channel
2025-05-10 06:08:53+00:00,,"👟:- WHITE LEATHER SANDLES 
💍:- ለሙሽራ እና ለሚዜ የመልስ ቀን
🥼:- ለተለያዩ በዓላት እና ለሰንበት ቀን 
🌍:- MADE IN PAKISTAN

💰 ዋጋ :- 1900
☎️ ስልክ :- 0944222069
📐 size  :-  39,40,41,42,43,44
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ213",@belaclassic
2025-05-08 13:12:34+00:00,,"💵 PRICE :- 4900 ብር
☎️ phone :- 0944222069
👟 brand  :- PUMA SPIREX

📐 size :- 39,40,41,42,43,44
📍 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-05-08 04:39:16+00:00,,"💵 PRICE :- 4300 ብር
☎️ phone :- 0944222069
👟 brand  :- SKECHER D'LUX WALKER

📐 size :- 39,40,41,42,43,44
📍 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-05-07 09:56:40+00:00,,"💵 PRICE :- 3600 ብር
☎️ phone :- 0944222069
👟 brand  :- REEBOK CLASSIC

📐size :- 39,40,41,42,43,44
📍አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-05-07 07:32:41+00:00,,"💵 PRICE :- 3400 ብር
☎️ phone :- 0944222069
👟 brand  :- CONVERSE 90's

📐 size :- 39,40,41,42,43,44
📍 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ 213",@belaclassic
2025-05-06 13:22:31+00:00,,"New arrival  አዲስ የገቡ 
0944222069",@belaclassic
2025-05-05 14:46:36+00:00,,"💵 PRICE :- 3900 ብር
☎️ phone :- 0944222069
👟 brand  :- UNDER-ARMOUR MAVEN

📐 size :- 39,40,41,42,43,44
📍 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-05-05 07:46:18+00:00,,"💵 PRICE :- 3400 ብር
☎️ phone :- 0944222069
👟 brand  :- CONVERSE 90's

📐 size :- 39,40,41,42,43,44
📍 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ 213",@belaclassic
2025-05-05 05:48:27+00:00,,"💵 PRICE :- 3500 ብር
☎️ phone :- 0944222069
👟 brand  :- DOUBLE SOLE LOW

📐 size :- 39,40,41,42,43,44
📍 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ 213",@belaclassic
2025-05-03 15:37:08+00:00,,"💵 PRICE :- 4900 ብር
☎️ phone :- 0944222069
👟 brand  :- PUMA SPIREX

📐 size :- 39,40,41,42,43,44
📍 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-05-03 13:17:08+00:00,,"💵 PRICE :- 3600 ብር
☎️ phone :- 0944222069
👟 brand  :- NIKE PEGASUS ZOOM

📐 size :- 39,40,41,42,43,44
📍 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-05-03 08:38:18+00:00,,"💵 PRICE :- 4600 ብር
☎️ phone :- 0944222069
👟 brand  :- ECCO GOLF LOW

📐 size :- 39,40,41,42,43,44
📍 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-05-03 05:22:19+00:00,,"💵 PRICE :- 4600 ብር
☎️ phone :- 0944222069
👟 brand  :- YEEZY 700 MENS

📐 size :- 39,40,41,42,43,44
📍 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-05-02 10:53:25+00:00,,"💵 PRICE :- 4400 ብር
☎️ phone :- 0944222069
👟 brand  :- LECE  FLOP 

📐size :- 39,40,41,42,43,44
📍አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-05-02 08:11:05+00:00,,"💵 PRICE :- 4300 ብር
☎️ phone :- 0944222069
👟 brand  :- SKECHER D'LUX WALKER

📐 size :- 39,40,41,42,43,44
📍 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-05-02 04:56:10+00:00,,"💵 PRICE :- 4300 ብር
☎️ phone :- 0944222069
👟 brand  :- COLOMBIA MONTRAIL

📐size :- 39,40,41,42,43,44
📍አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-05-01 14:24:21+00:00,,"💵 PRICE :- 3400 ብር
☎️ phone :- 0944222069
👟 brand  :- NIKE LEBRON JAMES

📐size :- 39,40,41,42,43,44
📍አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-05-01 11:53:09+00:00,,"💵 PRICE :- 3600 ብር
☎️ phone :- 0944222069
👟 brand  :- REEBOK CLASSIC

📐size :- 39,40,41,42,43,44
📍አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-05-01 10:15:50+00:00,,"💵 PRICE :- 3300 ብር
☎️ phone :- 0944222069
👟 brand  :- NIKE AIR-FORCE P.R.M

📐size :- 39,40,41,42,43,44
📍አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-05-01 07:03:29+00:00,,"💵 PRICE :- 3600 ብር
☎️ phone :- 0944222069
👟 brand  :- SKECHER MAX-CUSHION

📐size :- 39,40,41,42,43,44
📍አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-05-01 04:34:52+00:00,,"💵 PRICE :- 4400 ብር
☎️ phone :- 0944222069
👟 brand  :- LECE FLOP WHITE

📐size :- 39,40,41,42,43,44
📍አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-04-30 16:06:48+00:00,,"💵 PRICE :- 4400 ብር
☎️ phone :- 0944222069
👟 brand  :- LECE FLOP BLACK

📐 size :- 39,40,41,42,43,44
📍 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-04-30 11:14:55+00:00,,"💵 PRICE :- 3400 ብር
☎️ phone :- 0944222069
👟 brand  :- JORDAN 13 RETRO

📐 size :- 39,40,41,42,43,44
📍 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-04-30 08:58:24+00:00,,"💵 PRICE :- 4800 ብር
☎️ phone :- 0944222069
👟 brand  :- AIR JORDAN 1 SHINNY

📐size :- 39,40,41,42,43,44
📍አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-04-30 04:48:25+00:00,,"💵 PRICE :- 3700 ብር
☎️ phone :- 0944222069
👟 brand  :- NAKED-WOLFE

📐size :- 39,40,41,42,43,44
📍አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-04-28 09:05:06+00:00,,"New arrival  አዲስ የገቡ 
0944222069",@belaclassic
2025-04-26 04:13:26+00:00,,"💵 PRICE :- 3700 ብር
☎️ phone :- 0944222069
👟 brand  :- NAKED-WOLFE

📐size :- 39,40,41,42,43,44
📍አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-04-25 03:38:08+00:00,,"💵 PRICE :- 3800 ብር
☎️ phone :- 0944222069
👟 brand  :- MARCOLO CLASSIC

📐size :- 39,40,41,42,43,44
📍አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-04-25 03:38:08+00:00,,"💵 PRICE :- 3800 ብር
☎️ phone :- 0944222069
👟 brand  :- BRITISH BEAN CROCO

📐size :- 39,40,41,42,43,44
📍አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-04-25 03:38:08+00:00,,"💵 PRICE :- 3600 ብር
☎️ phone :- 0944222069
👟 brand  :- POPRICE COMFI BOOTS

📐size :- 39,40,41,42,43,44
📍አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-04-23 07:48:25+00:00,,"👟 brand :- FANNSIYOR COMFI 
📐 size  :-  39,40,41,42,43,44 

💰 ዋጋ :- 3600
☎️ ስልክ :- 0944222069  
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ213",@belaclassic
2025-04-22 14:03:20+00:00,,"👟:- WHITE LEATHER SANDLES 
💍:- ለሙሽራ እና ለሚዜ የመልስ ቀን
🥼:- ለተለያዩ በዓላት እና ለሰንበት ቀን 
🌍:- MADE IN PAKISTAN

💰 ዋጋ :- 1900
☎️ ስልክ :- 0944222069
📐 size  :-  39,40,41,42,43,44
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ213",@belaclassic
2025-04-22 11:23:19+00:00,,"👟 brand :- SKECHERS ULTRA GO 
📐 size  :-  39,40,41,42,43,44 

💰 ዋጋ :- 3700
☎️ ስልክ :- 0944222069  
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ213",@belaclassic
2025-04-22 07:16:23+00:00,,"👟 brand :- NIKE ZOOM FABRICS
📐 size  :-  39,40,41,42,43,44 

💰 ዋጋ :- 3700
☎️ ስልክ :- 0944222069  
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ213",@belaclassic
2025-04-19 13:47:47+00:00,,"👟 brand :- UNDER-ARMOUR HOVA
📐 size  :-  39,40,41,42,43,44 

💰 ዋጋ :- 3900
☎️ ስልክ :- 0944222069  
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ213",@belaclassic
2025-04-19 08:22:58+00:00,,"👟 brand :- AIR-FORCE 1 LOW OG
📐 size  :-  39,40,41,42,43,44 

💰 ዋጋ :- 4400
☎️ ስልክ :- 0944222069  
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ213",@belaclassic
2025-04-19 05:09:13+00:00,,"👟 brand :- ADIDAS STAN-SMITH
📐 size  :-  39,40,41,42,43,44 

💰 ዋጋ :- 3900
☎️ ስልክ :- 0944222069  
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-04-18 12:45:25+00:00,,"👟 brand :- ADIDAS ADIZERO BOSTON
📐 size  :-  39,40,41,42,43,44 

💰 ዋጋ :- 3700
☎️ ስልክ :- 0944222069  
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ213",@belaclassic
2025-04-18 07:53:47+00:00,,"👟 brand :- SKECHERS SAMPLE-TIE
📐 size  :-  39,40,41,42,43,44 

💰 ዋጋ :- 3700
☎️ ስልክ :- 0944222069  
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ213",@belaclassic
2025-04-17 14:51:49+00:00,,"👟 brand :- ADIDAS STAN-SMITH
📐 size  :-  39,40,41,42,43,44 

💰 ዋጋ :- 3900
☎️ ስልክ :- 0944222069  
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ 213",@belaclassic
2025-04-17 13:36:54+00:00,,"👟:- WHITE LEATHER SANDLES 
💍:- ለሙሽራ እና ለሚዜ የመልስ ቀን
🥼:- ለተለያዩ በዓላት እና ለሰንበት ቀን 
🌍:- MADE IN PAKISTAN

💰 ዋጋ :- 1900
☎️ ስልክ :- 0944222069
📐 size  :-  39,40,41,42,43,44
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ213",@belaclassic
2025-04-17 11:17:07+00:00,,"👟 brand :- ALL-STAR DOUBLE SOLE 
📐 size  :-  39,40,41,42,43,44

💰 ዋጋ :- 4200 
☎️ ስልክ :- 0944222069  
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ213",@belaclassic
2025-04-16 18:27:14+00:00,,"👟 brand :- CONVERSE ALL-STAR 90's
📐 size  :-  39,40,41,42,43,44 

💰 ዋጋ :- 3400
☎️ ስልክ :- 0944222069  
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ213",@belaclassic
2025-04-16 14:26:39+00:00,,"👟 brand :- REEBOK JOGGING 
📐 size  :-  39,40,41,42,43,44 

💰 ዋጋ :- 3900
☎️ ስልክ :- 0944222069  
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ213",@belaclassic
2025-04-15 15:09:34+00:00,,"👟 brand :- FANNSIYOR COMFI 
📐 size  :-  39,40,41,42,43,44 

💰 ዋጋ :- 3600
☎️ ስልክ :- 0944222069  
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ213",@belaclassic
2025-04-15 10:52:02+00:00,,"👟 brand :- UNDER-ARMOUR HOVA
📐 size  :-  39,40,41,42,43,44 

💰 ዋጋ :- 3900
☎️ ስልክ :- 0944222069  
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ213",@belaclassic
2025-04-15 04:22:26+00:00,,"👟 brand :- FABANNU GENUINE 
📐 size  :-  39,40,41,42,43,44 

💰 ዋጋ :- 3800
☎️ ስልክ :- 0944222069  
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ213",@belaclassic
2025-04-14 07:51:09+00:00,,"👟 brand :- CONVERSE ALL-STAR 90's
📐 size  :-  39,40,41,42,43,44 

💰 ዋጋ :- 3400
☎️ ስልክ :- 0944222069  
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ አለን ሱቅ.ቁ 213",@belaclassic
2025-04-14 04:27:39+00:00,,"👟 brand :- PRERA COMFI WEAR
📐 size  :-  39,40,41,42,43,44 

💰 ዋጋ :- 3800
☎️ ስልክ :- 0944222069  
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ213",@belaclassic
2025-04-13 14:43:20+00:00,,"👟 brand :- NIKE ZOOM FABRICS
📐 size  :-  39,40,41,42,43,44 

💰 ዋጋ :- 3700
☎️ ስልክ :- 0944222069  
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ213",@belaclassic
2025-04-12 07:22:25+00:00,,"👟 brand :- ADIDAS ADIZERO BOSTON
📐 size  :-  39,40,41,42,43,44 

💰 ዋጋ :- 3700
☎️ ስልክ :- 0944222069  
📥 በውስጥ ለማናገር :- @Bellaclassics

🏘 አድራሻ :- ሜክሲኮ ኬኬር ህንፃ 2ኛ ፎቅ በመጀመሪያው በስተቀኝ እጥፍ ሲሉ ሱቅ.ቁ213",@belaclassic
